year,mmwr_week,siteID,lifeStage,scientificName,n,ind_w_larval_ticks,ind_w_nymphal_ticks,ind_w_adult_ticks
2019,22,KONZ,adult,Peromyscus leucopus,30,18,10,3
2019,22,KONZ,adult,Peromyscus maniculatus,21,0,0,0
2019,22,KONZ,adult,Reithrodontomys megalotis,1,0,0,0
2019,22,KONZ,juvenile,Neotoma floridana,1,0,0,0
2019,22,KONZ,juvenile,Peromyscus leucopus,7,5,3,1
2019,22,KONZ,juvenile,Peromyscus maniculatus,2,0,0,0
2019,22,KONZ,subadult,Neotoma floridana,2,1,1,1
2019,22,KONZ,subadult,Peromyscus leucopus,8,4,2,0
2019,22,KONZ,subadult,Peromyscus maniculatus,6,0,1,1
2019,22,OSBS,adult,Glaucomys volans,4,0,0,0
2019,22,OSBS,adult,Ochrotomys nuttalli,1,0,0,0
2019,22,OSBS,adult,Peromyscus gossypinus,10,0,0,0
2019,22,OSBS,adult,Podomys floridanus,16,0,0,0
2019,22,OSBS,adult,Sciurus carolinensis,1,0,0,0
2019,22,SCBI,adult,Blarina brevicauda,3,0,0,0
2019,22,SCBI,adult,Microtus pennsylvanicus,2,0,0,0
2019,22,SCBI,adult,Mus musculus,4,0,1,0
2019,22,SCBI,adult,Peromyscus leucopus,76,13,4,0
2019,22,SCBI,adult,Sorex fumeus,1,0,0,0
2019,22,SCBI,adult,Tamias striatus,3,0,1,0
2019,22,SCBI,juvenile,Microtus pennsylvanicus,1,0,0,0
2019,22,SCBI,juvenile,Mus musculus,1,0,0,0
2019,22,SCBI,juvenile,Peromyscus leucopus,5,0,0,0
2019,22,SCBI,juvenile,Sylvilagus floridanus,4,0,0,0
2019,22,SCBI,subadult,Microtus pennsylvanicus,2,0,0,0
2019,22,SCBI,subadult,Mus musculus,3,0,0,0
2019,22,SCBI,subadult,Peromyscus leucopus,52,20,3,0
2019,22,SCBI,subadult,Tamias striatus,1,1,0,0
2019,22,SCBI,unknown,Peromyscus leucopus,1,0,0,0
2019,22,SCBI,unknown,Sylvilagus floridanus,2,0,0,0
2019,23,BLAN,adult,Blarina brevicauda,1,0,0,0
2019,23,BLAN,adult,Microtus pennsylvanicus,17,1,0,0
2019,23,BLAN,adult,Mus musculus,17,0,1,0
2019,23,BLAN,adult,Peromyscus leucopus,57,4,4,0
2019,23,BLAN,adult,Tamias striatus,1,0,0,0
2019,23,BLAN,adult,Zapus hudsonius,2,0,0,0
2019,23,BLAN,juvenile,Microtus pennsylvanicus,5,1,0,0
2019,23,BLAN,juvenile,Mus musculus,5,0,0,0
2019,23,BLAN,juvenile,Peromyscus leucopus,2,0,0,0
2019,23,BLAN,subadult,Microtus pennsylvanicus,6,0,0,0
2019,23,BLAN,subadult,Mus musculus,4,0,0,0
2019,23,BLAN,subadult,Peromyscus leucopus,30,6,4,0
2019,23,BLAN,unknown,Peromyscus leucopus,1,0,0,0
2019,23,TALL,adult,Neotoma floridana,2,0,0,0
2019,23,TALL,adult,Peromyscus gossypinus/leucopus,45,0,0,0
2019,23,TALL,adult,Sigmodon hispidus,1,0,0,0
2019,23,TALL,juvenile,Peromyscus gossypinus/leucopus,1,0,0,0
2019,23,TALL,juvenile,Sigmodon hispidus,2,0,0,0
2019,23,TALL,subadult,Peromyscus leucopus,1,0,0,0
2019,23,TALL,unknown,Blarina carolinensis,11,0,0,0
2019,23,TALL,unknown,Peromyscus gossypinus/leucopus,1,0,0,0
2019,23,TALL,unknown,Tamias striatus,1,0,0,0
2019,24,UKFS,adult,Peromyscus leucopus,14,4,3,0
2019,24,UKFS,adult,Peromyscus maniculatus,3,0,0,0
2019,24,UKFS,juvenile,Peromyscus leucopus,1,1,0,0
2019,24,UKFS,subadult,Peromyscus leucopus,2,0,0,0
2019,24,UKFS,subadult,Peromyscus maniculatus,1,0,0,0
2019,26,KONZ,adult,Microtus ochrogaster,1,0,0,0
2019,26,KONZ,adult,Microtus pinetorum,1,0,0,0
2019,26,KONZ,adult,Neotoma floridana,1,0,0,0
2019,26,KONZ,adult,Peromyscus leucopus,44,9,10,4
2019,26,KONZ,adult,Peromyscus maniculatus,35,0,0,0
2019,26,KONZ,adult,Peromyscus sp.,1,0,0,0
2019,26,KONZ,adult,Reithrodontomys megalotis,1,0,0,0
2019,26,KONZ,adult,Zapus hudsonius,3,0,1,0
2019,26,KONZ,juvenile,Peromyscus leucopus,1,0,0,0
2019,26,KONZ,subadult,Neotoma floridana,5,1,2,1
2019,26,KONZ,subadult,Peromyscus maniculatus,5,0,0,0
2019,26,OSBS,adult,Glaucomys volans,9,0,0,0
2019,26,OSBS,adult,Ochrotomys nuttalli,1,0,0,0
2019,26,OSBS,adult,Peromyscus gossypinus,8,0,0,0
2019,26,OSBS,adult,Podomys floridanus,18,0,0,0
2019,26,OSBS,adult,Soricidae sp.,1,0,0,0
2019,26,SCBI,adult,Blarina brevicauda,3,0,0,0
2019,26,SCBI,adult,Microtus pennsylvanicus,1,0,0,0
2019,26,SCBI,adult,Mus musculus,8,1,0,0
2019,26,SCBI,adult,Peromyscus leucopus,70,15,5,0
2019,26,SCBI,subadult,Blarina brevicauda,1,0,0,0
2019,26,SCBI,subadult,Microtus pennsylvanicus,5,0,0,0
2019,26,SCBI,subadult,Mus musculus,1,0,0,0
2019,26,SCBI,subadult,Peromyscus leucopus,30,5,1,0
2019,26,SCBI,subadult,Zapus hudsonius,1,0,0,0
2019,28,LENO,adult,Oryzomys palustris,1,0,0,0
2019,28,LENO,adult,Peromyscus gossypinus,2,0,0,0
2019,28,LENO,adult,Peromyscus gossypinus/leucopus,3,0,0,0
2019,28,LENO,juvenile,Oryzomys palustris,3,0,0,0
2019,28,SERC,adult,Blarina brevicauda,4,0,0,0
2019,28,SERC,adult,Mus musculus,1,1,0,0
2019,28,SERC,adult,Peromyscus leucopus,48,28,7,3
2019,28,SERC,juvenile,Peromyscus leucopus,1,0,0,0
2019,28,SERC,subadult,Mus musculus,1,0,0,0
2019,28,SERC,subadult,Peromyscus leucopus,28,11,2,1
2019,28,SERC,unknown,Glaucomys volans,2,0,0,0
2019,28,SERC,unknown,Peromyscus leucopus,2,0,0,0
2019,28,UKFS,adult,Neotoma floridana,1,0,0,0
2019,28,UKFS,adult,Peromyscus leucopus,11,1,2,0
2019,28,UKFS,adult,Peromyscus maniculatus,1,0,0,0
2019,28,UKFS,adult,Sigmodon hispidus,1,0,0,0
2019,28,UKFS,subadult,Sigmodon hispidus,1,0,0,0
2019,30,KONZ,adult,Chaetodipus hispidus,1,0,0,0
2019,30,KONZ,adult,Microtus ochrogaster,4,0,0,0
2019,30,KONZ,adult,Microtus pinetorum,1,0,0,0
2019,30,KONZ,adult,Neotoma floridana,2,0,0,0
2019,30,KONZ,adult,Peromyscus leucopus,46,7,1,0
2019,30,KONZ,adult,Peromyscus maniculatus,27,0,0,0
2019,30,KONZ,adult,Zapus hudsonius,1,0,0,0
2019,30,KONZ,juvenile,Neotoma floridana,1,0,0,0
2019,30,OSBS,adult,Glaucomys volans,2,0,0,0
2019,30,OSBS,adult,Peromyscus gossypinus,7,0,0,0
2019,30,OSBS,adult,Podomys floridanus,14,0,0,0
2019,31,BLAN,adult,Blarina brevicauda,5,0,0,0
2019,31,BLAN,adult,Microtus pennsylvanicus,70,3,0,0
2019,31,BLAN,adult,Mus musculus,17,0,1,0
2019,31,BLAN,adult,Peromyscus leucopus,136,25,1,0
2019,31,BLAN,adult,Tamias striatus,4,0,0,0
2019,31,BLAN,adult,Zapus hudsonius,6,0,0,0
2019,31,BLAN,juvenile,Microtus pennsylvanicus,4,0,0,0
2019,31,BLAN,juvenile,Mus musculus,1,0,0,0
2019,31,BLAN,juvenile,Peromyscus leucopus,3,0,0,0
2019,31,BLAN,subadult,Blarina brevicauda,1,0,0,0
2019,31,BLAN,subadult,Microtus pennsylvanicus,7,0,0,0
2019,31,BLAN,subadult,Mus musculus,5,0,0,0
2019,31,BLAN,subadult,Peromyscus leucopus,14,4,0,0
2019,31,BLAN,unknown,Blarina brevicauda,2,0,0,0
2019,31,BLAN,unknown,Mus musculus,1,0,0,0
2019,31,BLAN,unknown,Peromyscus leucopus,3,0,0,0
2019,31,ORNL,adult,Blarina brevicauda,3,0,0,0
2019,31,ORNL,adult,Peromyscus leucopus,73,52,0,0
2019,31,ORNL,adult,Peromyscus maniculatus,1,1,0,0
2019,31,ORNL,adult,Sigmodon hispidus,7,0,0,0
2019,31,ORNL,adult,Tamias striatus,6,0,0,0
2019,31,ORNL,juvenile,Sigmodon hispidus,1,0,0,0
2019,31,TALL,adult,Ochrotomys nuttalli,1,0,0,0
2019,31,TALL,adult,Peromyscus gossypinus/leucopus,30,0,0,0
2019,31,TALL,adult,Sigmodon hispidus,2,0,0,0
2019,31,TALL,unknown,Blarina carolinensis,8,0,0,0
2019,32,LENO,adult,Peromyscus gossypinus/leucopus,2,0,0,0
2019,32,SERC,adult,Blarina brevicauda,10,0,0,0
2019,32,SERC,adult,Mus musculus,3,0,0,0
2019,32,SERC,adult,Peromyscus leucopus,79,47,15,0
2019,32,SERC,juvenile,Peromyscus leucopus,4,4,0,0
2019,32,SERC,subadult,Mus musculus,2,0,0,0
2019,32,SERC,subadult,Peromyscus leucopus,8,5,1,0
2019,32,UKFS,adult,Neotoma floridana,2,0,0,0
2019,32,UKFS,adult,Peromyscus leucopus,9,2,2,1
2019,32,UKFS,adult,Peromyscus maniculatus,4,0,0,0
2019,32,UKFS,adult,Sigmodon hispidus,2,0,0,0
2019,32,UKFS,subadult,Peromyscus leucopus,1,0,0,0
2019,34,OSBS,adult,Glaucomys volans,6,0,0,0
2019,34,OSBS,adult,Peromyscus gossypinus,7,0,0,0
2019,34,OSBS,adult,Podomys floridanus,9,0,0,0
2019,34,OSBS,unknown,Glaucomys volans,1,0,0,0
2019,34,SCBI,adult,Blarina brevicauda,10,0,0,0
2019,34,SCBI,adult,Microtus pennsylvanicus,1,0,0,0
2019,34,SCBI,adult,Mus musculus,4,0,0,0
2019,34,SCBI,adult,Peromyscus leucopus,100,64,13,1
2019,34,SCBI,adult,Tamias striatus,2,0,0,0
2019,34,SCBI,adult,Zapus hudsonius,1,0,0,0
2019,34,SCBI,juvenile,Peromyscus leucopus,1,1,0,0
2019,34,SCBI,subadult,Mus musculus,1,0,0,0
2019,34,SCBI,subadult,Peromyscus leucopus,5,1,1,0
2019,34,SCBI,unknown,Blarina brevicauda,1,0,0,0
2019,34,SCBI,unknown,Peromyscus leucopus,7,1,0,0
2019,35,BLAN,adult,Blarina brevicauda,7,0,0,0
2019,35,BLAN,adult,Microtus pennsylvanicus,3,0,0,0
2019,35,BLAN,adult,Mus musculus,3,1,1,0
2019,35,BLAN,adult,Peromyscus leucopus,138,49,8,1
2019,35,BLAN,adult,Tamias striatus,1,0,0,0
2019,35,BLAN,adult,Zapus hudsonius,15,0,1,0
2019,35,BLAN,juvenile,Microtus pennsylvanicus,1,0,0,0
2019,35,BLAN,juvenile,Peromyscus leucopus,1,1,0,0
2019,35,BLAN,juvenile,Zapus hudsonius,1,1,0,0
2019,35,BLAN,subadult,Microtus pennsylvanicus,1,0,0,0
2019,35,BLAN,subadult,Peromyscus leucopus,10,6,1,0
2019,35,BLAN,subadult,Zapus hudsonius,4,2,1,0
2019,35,BLAN,unknown,Blarina brevicauda,1,0,0,0
2019,35,BLAN,unknown,Peromyscus leucopus,1,0,0,0
2019,35,KONZ,adult,Microtus ochrogaster,7,0,0,0
2019,35,KONZ,adult,Neotoma floridana,6,2,0,0
2019,35,KONZ,adult,Peromyscus leucopus,45,5,2,0
2019,35,KONZ,adult,Peromyscus maniculatus,33,0,0,0
2019,35,KONZ,adult,Sigmodon hispidus,4,0,0,0
2019,35,KONZ,adult,Zapus hudsonius,1,0,0,0
2019,35,KONZ,subadult,Neotoma floridana,2,1,0,0
2019,35,KONZ,subadult,Peromyscus maniculatus,2,0,0,0
2019,35,ORNL,adult,Blarina brevicauda,1,0,0,0
2019,35,ORNL,adult,Peromyscus leucopus,87,20,1,0
2019,35,ORNL,adult,Sigmodon hispidus,21,1,0,0
2019,35,ORNL,adult,Synaptomys cooperi,1,0,0,0
2019,35,ORNL,adult,Tamias striatus,13,0,0,0
2019,35,ORNL,juvenile,Sigmodon hispidus,2,0,0,0
2019,35,ORNL,subadult,Peromyscus leucopus,1,0,0,0
2019,35,ORNL,subadult,Sigmodon hispidus,6,0,0,0
2019,35,ORNL,unknown,Blarina brevicauda,1,0,0,0
2019,35,ORNL,unknown,Oryzomys palustris,1,0,0,0
2019,35,TALL,adult,Blarina carolinensis,1,0,0,0
2019,35,TALL,adult,Ochrotomys nuttalli,1,0,0,0
2019,35,TALL,adult,Peromyscus gossypinus,1,0,0,0
2019,35,TALL,adult,Peromyscus gossypinus/leucopus,28,0,0,0
2019,35,TALL,adult,Peromyscus leucopus,1,0,0,0
2019,35,TALL,adult,Sigmodon hispidus,1,0,0,0
2019,35,TALL,adult,Tamias striatus,2,0,0,0
2019,35,TALL,unknown,Blarina carolinensis,6,0,0,0
2019,36,UKFS,adult,Neotoma floridana,2,1,0,0
2019,36,UKFS,adult,Peromyscus leucopus,12,1,0,0
2019,36,UKFS,adult,Sigmodon hispidus,3,0,0,0
2019,36,UKFS,subadult,Peromyscus maniculatus,1,0,0,0
2019,36,UKFS,subadult,Sigmodon hispidus,1,0,0,0
2019,39,KONZ,adult,Chaetodipus hispidus,7,1,0,0
2019,39,KONZ,adult,Microtus ochrogaster,2,1,0,0
2019,39,KONZ,adult,Neotoma floridana,7,4,3,0
2019,39,KONZ,adult,Peromyscus leucopus,47,30,4,0
2019,39,KONZ,adult,Peromyscus maniculatus,27,6,0,0
2019,39,KONZ,adult,Sigmodon hispidus,6,2,0,0
2019,39,KONZ,subadult,Neotoma floridana,1,0,0,0
2019,39,KONZ,unknown,Peromyscus sp.,1,0,0,0
2019,39,ORNL,adult,Blarina brevicauda,3,0,0,0
2019,39,ORNL,adult,Oryzomys palustris,1,0,0,0
2019,39,ORNL,adult,Peromyscus leucopus,66,7,0,0
2019,39,ORNL,adult,Sigmodon hispidus,6,0,0,0
2019,39,ORNL,adult,Tamias striatus,3,0,0,0
2019,39,ORNL,juvenile,Sigmodon hispidus,5,0,0,0
2019,39,ORNL,subadult,Sigmodon hispidus,1,1,0,0
2019,39,SCBI,adult,Blarina brevicauda,18,0,0,0
2019,39,SCBI,adult,Microtus pennsylvanicus,4,2,2,0
2019,39,SCBI,adult,Mus musculus,5,0,0,0
2019,39,SCBI,adult,Peromyscus leucopus,86,37,9,0
2019,39,SCBI,adult,Sorex cinereus,1,0,0,0
2019,39,SCBI,adult,Tamias striatus,1,0,0,0
2019,39,SCBI,subadult,Microtus pennsylvanicus,1,0,0,0
2019,39,SCBI,subadult,Mus musculus,4,0,0,0
2019,39,SCBI,subadult,Peromyscus leucopus,7,4,0,0
2019,39,SCBI,unknown,Blarina brevicauda,3,0,0,0
2019,40,LENO,subadult,Oryzomys palustris,1,0,0,0
2019,40,LENO,unknown,Blarina carolinensis,1,0,0,0
2019,40,SERC,adult,Blarina brevicauda,17,0,0,0
2019,40,SERC,adult,Peromyscus leucopus,24,15,0,0
2019,40,SERC,adult,Sorex fumeus,1,0,0,0
2019,40,SERC,subadult,Mus musculus,1,0,0,0
2019,43,ORNL,adult,Peromyscus leucopus,31,0,0,0
2019,43,ORNL,adult,Sigmodon hispidus,5,0,0,0
2019,43,ORNL,juvenile,Peromyscus leucopus,1,0,0,0
2019,43,ORNL,juvenile,Sigmodon hispidus,1,0,0,0
2019,43,ORNL,subadult,Sigmodon hispidus,2,0,0,0
2019,44,TALL,adult,Blarina carolinensis,10,0,0,0
2019,44,TALL,adult,Peromyscus gossypinus/leucopus,6,0,0,0
2019,44,TALL,unknown,Blarina carolinensis,16,0,0,0
2019,45,TALL,unknown,Blarina carolinensis,1,0,0,0
2020,12,SCBI,adult,Blarina brevicauda,13,0,0,0
2020,12,SCBI,adult,Microtus pennsylvanicus,13,2,1,0
2020,12,SCBI,adult,Mus musculus,33,1,0,0
2020,12,SCBI,adult,Peromyscus leucopus,77,28,4,0
2020,12,SCBI,adult,Reithrodontomys humulis,5,0,0,0
2020,12,SCBI,juvenile,Microtus pennsylvanicus,1,0,0,0
2020,12,SCBI,juvenile,Mus musculus,22,0,0,0
2020,12,SCBI,juvenile,Peromyscus leucopus,2,0,0,0
2020,12,SCBI,subadult,Mus musculus,2,0,0,0
2020,12,SCBI,subadult,Peromyscus leucopus,5,1,0,0
2020,25,KONZ,adult,Chaetodipus hispidus,2,0,0,0
2020,25,KONZ,adult,Microtus ochrogaster,7,0,0,0
2020,25,KONZ,adult,Microtus pinetorum,2,0,1,0
2020,25,KONZ,adult,Neotoma floridana,3,0,0,0
2020,25,KONZ,adult,Peromyscus leucopus,52,1,10,0
2020,25,KONZ,adult,Peromyscus maniculatus,25,0,1,0
2020,25,KONZ,adult,Sigmodon hispidus,8,0,0,0
2020,25,KONZ,juvenile,Neotoma floridana,1,0,0,0
2020,25,KONZ,juvenile,Peromyscus leucopus,4,0,1,0
2020,25,KONZ,juvenile,Peromyscus maniculatus,2,0,0,0
2020,25,KONZ,juvenile,Sigmodon hispidus,3,0,0,0
2020,25,KONZ,subadult,Peromyscus leucopus,7,0,2,0
2020,25,KONZ,subadult,Peromyscus maniculatus,4,0,0,0
2020,25,KONZ,unknown,Peromyscus leucopus,1,0,0,0
2020,25,KONZ,unknown,Peromyscus maniculatus,1,0,0,0
2020,25,KONZ,unknown,Peromyscus sp.,1,0,0,0
2020,25,ORNL,adult,Peromyscus leucopus,56,36,0,0
2020,25,ORNL,adult,Peromyscus maniculatus,1,1,0,0
2020,25,ORNL,adult,Peromyscus sp.,1,0,0,0
2020,25,ORNL,adult,Sigmodon hispidus,3,0,0,0
2020,25,ORNL,adult,Tamias striatus,1,0,0,0
2020,25,ORNL,subadult,Peromyscus leucopus,1,1,0,0
2020,25,OSBS,adult,Glaucomys volans,6,0,0,0
2020,25,OSBS,adult,Neotoma floridana,4,0,0,0
2020,25,OSBS,adult,Ochrotomys nuttalli,1,0,0,0
2020,25,OSBS,adult,Peromyscus gossypinus,29,0,0,0
2020,25,OSBS,adult,Podomys floridanus,8,0,0,0
2020,25,OSBS,adult,Sigmodon hispidus,1,0,0,0
2020,25,OSBS,subadult,Sigmodon hispidus,1,0,0,0
2020,25,OSBS,unknown,Neotoma floridana,1,0,0,0
2020,27,UKFS,adult,Microtus ochrogaster,11,0,0,0
2020,27,UKFS,adult,Peromyscus leucopus,16,2,2,0
2020,27,UKFS,adult,Sigmodon hispidus,4,0,1,0
2020,27,UKFS,juvenile,Peromyscus leucopus,1,0,0,0
2020,27,UKFS,juvenile,Reithrodontomys megalotis,1,0,0,0
2020,27,UKFS,juvenile,Sigmodon hispidus,3,0,0,0
2020,27,UKFS,subadult,Neotoma floridana,4,0,0,0
2020,27,UKFS,subadult,Peromyscus leucopus,7,1,0,0
2020,27,UKFS,unknown,Peromyscus sp.,1,0,0,0
2020,29,KONZ,adult,Blarina brevicauda,4,0,0,0
2020,29,KONZ,adult,Microtus ochrogaster,35,0,0,0
2020,29,KONZ,adult,Microtus pinetorum,4,0,0,0
2020,29,KONZ,adult,Neotoma floridana,8,0,0,0
2020,29,KONZ,adult,Peromyscus leucopus,89,0,1,0
2020,29,KONZ,adult,Peromyscus maniculatus,35,0,1,0
2020,29,KONZ,adult,Reithrodontomys megalotis,8,0,0,0
2020,29,KONZ,adult,Sigmodon hispidus,32,0,0,0
2020,29,KONZ,juvenile,Chaetodipus hispidus,1,0,0,0
2020,29,KONZ,juvenile,Microtus ochrogaster,4,0,0,0
2020,29,KONZ,juvenile,Microtus pinetorum,1,0,0,0
2020,29,KONZ,juvenile,Peromyscus leucopus,2,0,0,0
2020,29,KONZ,juvenile,Peromyscus maniculatus,2,0,0,0
2020,29,KONZ,juvenile,Sigmodon hispidus,13,0,0,0
2020,29,KONZ,subadult,Chaetodipus hispidus,1,0,0,0
2020,29,KONZ,subadult,Microtus ochrogaster,2,0,0,0
2020,29,KONZ,subadult,Neotoma floridana,6,0,0,0
2020,29,KONZ,subadult,Peromyscus leucopus,5,0,0,0
2020,29,KONZ,subadult,Peromyscus maniculatus,5,0,0,0
2020,29,KONZ,subadult,Sigmodon hispidus,8,0,0,0
2020,29,KONZ,unknown,Blarina sp.,1,0,0,0
2020,29,KONZ,unknown,Peromyscus sp.,1,0,0,0
2020,29,SCBI,adult,Blarina brevicauda,5,0,0,0
2020,29,SCBI,adult,Mus musculus,5,0,0,0
2020,29,SCBI,adult,Peromyscus leucopus,123,43,8,0
2020,29,SCBI,adult,Reithrodontomys humulis,2,0,0,0
2020,29,SCBI,adult,Tamias striatus,2,0,0,0
2020,29,SCBI,juvenile,Peromyscus leucopus,2,2,0,0
2020,29,SCBI,subadult,Peromyscus leucopus,37,13,1,0
2020,29,SCBI,unknown,Peromyscus leucopus,4,0,0,0
2020,30,KONZ,adult,Microtus ochrogaster,15,0,0,0
2020,30,KONZ,adult,Neotoma floridana,1,0,0,0
2020,30,KONZ,adult,Peromyscus leucopus,7,0,0,0
2020,30,KONZ,adult,Peromyscus maniculatus,12,0,0,0
2020,30,KONZ,adult,Reithrodontomys megalotis,1,0,0,0
2020,30,KONZ,adult,Sigmodon hispidus,13,0,0,0
2020,30,KONZ,juvenile,Microtus ochrogaster,1,0,0,0
2020,30,KONZ,juvenile,Peromyscus maniculatus,1,0,0,0
2020,30,KONZ,juvenile,Sigmodon hispidus,4,0,0,0
2020,30,KONZ,subadult,Microtus ochrogaster,2,0,0,0
2020,30,KONZ,unknown,Blarina brevicauda,1,0,0,0
2020,31,UKFS,adult,Microtus ochrogaster,4,0,0,0
2020,31,UKFS,adult,Neotoma floridana,2,0,0,0
2020,31,UKFS,adult,Peromyscus leucopus,19,2,0,0
2020,31,UKFS,adult,Sigmodon hispidus,2,0,0,0
2020,31,UKFS,juvenile,Sigmodon hispidus,1,0,0,0
2020,31,UKFS,subadult,Peromyscus leucopus,1,0,0,0
2020,33,KONZ,adult,Blarina brevicauda,34,0,0,0
2020,33,KONZ,adult,Chaetodipus hispidus,10,0,0,0
2020,33,KONZ,adult,Microtus ochrogaster,98,0,1,0
2020,33,KONZ,adult,Microtus pinetorum,21,0,0,0
2020,33,KONZ,adult,Neotoma floridana,12,0,0,0
2020,33,KONZ,adult,Peromyscus leucopus,115,0,1,0
2020,33,KONZ,adult,Peromyscus maniculatus,48,0,0,0
2020,33,KONZ,adult,Reithrodontomys megalotis,3,0,0,0
2020,33,KONZ,adult,Sigmodon hispidus,64,0,1,0
2020,33,KONZ,adult,Zapus hudsonius,2,0,0,0
2020,33,KONZ,juvenile,Chaetodipus hispidus,1,0,0,0
2020,33,KONZ,juvenile,Microtus ochrogaster,5,0,0,0
2020,33,KONZ,juvenile,Sigmodon hispidus,32,0,0,0
2020,33,KONZ,subadult,Chaetodipus hispidus,2,0,0,0
2020,33,KONZ,subadult,Microtus ochrogaster,8,0,0,0
2020,33,KONZ,subadult,Neotoma floridana,1,0,0,0
2020,33,KONZ,subadult,Peromyscus maniculatus,3,0,0,0
2020,33,KONZ,subadult,Reithrodontomys megalotis,1,0,0,0
2020,33,KONZ,subadult,Sigmodon hispidus,26,0,0,0
2020,33,KONZ,unknown,Blarina brevicauda,8,0,0,0
2020,34,SCBI,adult,Blarina brevicauda,10,0,0,0
2020,34,SCBI,adult,Microtus pennsylvanicus,6,0,1,1
2020,34,SCBI,adult,Mus musculus,12,1,0,0
2020,34,SCBI,adult,Peromyscus leucopus,92,19,3,0
2020,34,SCBI,adult,Rattus rattus,1,0,0,0
2020,34,SCBI,adult,Reithrodontomys humulis,1,0,0,0
2020,34,SCBI,adult,Tamias striatus,1,1,0,0
2020,34,SCBI,juvenile,Mus musculus,2,0,0,0
2020,34,SCBI,juvenile,Peromyscus leucopus,1,0,0,0
2020,34,SCBI,subadult,Microtus pennsylvanicus,4,0,0,0
2020,34,SCBI,subadult,Mus musculus,1,0,0,0
2020,34,SCBI,subadult,Peromyscus leucopus,2,2,0,0
2020,34,SCBI,unknown,Blarina brevicauda,2,0,0,0
2020,34,SCBI,unknown,Peromyscus leucopus,4,0,0,0
2020,35,UKFS,adult,Microtus ochrogaster,8,0,0,0
2020,35,UKFS,adult,Neotoma floridana,8,1,0,0
2020,35,UKFS,adult,Peromyscus leucopus,26,2,0,0
2020,35,UKFS,adult,Peromyscus maniculatus,1,0,0,0
2020,35,UKFS,adult,Reithrodontomys megalotis,1,0,0,0
2020,35,UKFS,adult,Sigmodon hispidus,7,0,0,0
2020,35,UKFS,subadult,Sigmodon hispidus,4,1,0,0
2020,37,SCBI,adult,Blarina brevicauda,14,0,0,0
2020,37,SCBI,adult,Microtus pennsylvanicus,15,5,0,1
2020,37,SCBI,adult,Mus musculus,3,1,0,0
2020,37,SCBI,adult,Peromyscus leucopus,92,40,9,1
2020,37,SCBI,adult,Reithrodontomys humulis,1,0,0,0
2020,37,SCBI,adult,Tamias striatus,9,2,1,0
2020,37,SCBI,subadult,Microtus pennsylvanicus,2,0,0,0
2020,37,SCBI,subadult,Peromyscus leucopus,1,0,0,0
2020,38,BLAN,adult,Blarina brevicauda,1,0,0,0
2020,38,BLAN,adult,Microtus pennsylvanicus,12,0,0,0
2020,38,BLAN,adult,Microtus pinetorum,2,1,0,0
2020,38,BLAN,adult,Mus musculus,12,0,0,0
2020,38,BLAN,adult,Peromyscus leucopus,91,29,6,0
2020,38,BLAN,adult,Tamias striatus,6,0,1,0
2020,38,BLAN,adult,Zapus hudsonius,1,0,0,0
2020,38,BLAN,subadult,Microtus pennsylvanicus,3,1,0,0
2020,38,BLAN,subadult,Microtus pinetorum,2,0,0,0
2020,38,BLAN,subadult,Mus musculus,7,0,0,0
2020,38,BLAN,subadult,Peromyscus leucopus,1,0,1,0
2020,38,BLAN,subadult,Tamias striatus,3,0,0,0
2020,38,BLAN,subadult,Zapus hudsonius,1,0,0,0
2020,38,BLAN,unknown,Cryptotis parva,2,0,0,0
2020,38,BLAN,unknown,Mus musculus,1,0,0,0
2020,42,KONZ,adult,Blarina brevicauda,26,0,0,0
2020,42,KONZ,adult,Chaetodipus hispidus,1,0,0,0
2020,42,KONZ,adult,Microtus ochrogaster,39,1,0,0
2020,42,KONZ,adult,Neotoma floridana,6,0,0,0
2020,42,KONZ,adult,Peromyscus leucopus,33,2,0,0
2020,42,KONZ,adult,Peromyscus maniculatus,37,2,0,0
2020,42,KONZ,adult,Reithrodontomys megalotis,7,0,0,0
2020,42,KONZ,adult,Reithrodontomys montanus,1,0,0,0
2020,42,KONZ,adult,Sigmodon hispidus,60,0,0,0
2020,42,KONZ,juvenile,Microtus ochrogaster,3,0,0,0
2020,42,KONZ,juvenile,Peromyscus leucopus,1,0,0,0
2020,42,KONZ,juvenile,Sigmodon hispidus,25,0,0,0
2020,42,KONZ,subadult,Microtus ochrogaster,2,0,0,0
2020,42,KONZ,subadult,Peromyscus leucopus,2,0,0,0
2020,42,KONZ,subadult,Sigmodon hispidus,53,0,0,0
2020,42,KONZ,unknown,Blarina brevicauda,2,0,0,0
2021,14,ORNL,adult,Peromyscus leucopus,15,2,1,0
2021,14,ORNL,subadult,Peromyscus leucopus,2,0,0,0
2021,14,SCBI,adult,Microtus pennsylvanicus,1,1,1,0
2021,14,SCBI,adult,Peromyscus leucopus,7,6,0,0
2021,14,SCBI,subadult,Peromyscus leucopus,4,2,1,0
2021,15,BLAN,adult,Peromyscus leucopus,13,10,1,0
2021,15,BLAN,subadult,Peromyscus leucopus,3,1,0,0
2021,18,ORNL,adult,Peromyscus leucopus,32,4,3,0
2021,18,ORNL,adult,Peromyscus maniculatus,2,0,0,0
2021,18,ORNL,adult,Sigmodon hispidus,1,0,0,0
